entity_id,review_id,clause,sentence_original,term,opinion,category,top3_sim,score_table,polarity,polarity_scores
3000584,9672019_R49,very quiet,"very comfortable, very quiet.",,very quiet,Service,"[('Service', 0.02379501797258854), ('Facility', 0.015198778361082077), ('Loyalty', -0.005448975600302219)]","   category     score
0   Service  0.819076
1  Facility  0.098694
2   Loyalty  0.082230",Positive,"{'Positive': 0.9843767881393433, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R49,friendly support,friendly support and attention.,,friendly support,Service,"[('Loyalty', 0.06750747561454773), ('Service', 0.014119449071586132), ('Amenity', -0.02871212549507618)]","  category     score
0  Service  0.866342
1  Loyalty  0.073114
2  Amenity  0.060544",Positive,"{'Positive': 0.9822829365730286, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R49,my recommendations!.,my recommendations!.,,,Service,"[('Facility', 0.04802437871694565), ('Amenity', 0.04027804732322693), ('Service', 0.019907735288143158)]","   category     score
0   Service  0.848896
1  Facility  0.079748
2   Amenity  0.071356",Positive,"{'Positive': 0.9536670446395874, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R50,very nice stay,very nice stay,,nice,Service,"[('Loyalty', 0.16816143691539764), ('Facility', 0.14089950919151306), ('Service', 0.1374373435974121)]","   category     score
0   Service  0.807925
1  Facility  0.097507
2   Loyalty  0.094568",Positive,"{'Positive': 0.9957876801490784, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R51,very good.,very good.,,good,Service,"[('Service', 0.05774358659982681), ('Loyalty', 0.04291031137108803), ('Facility', -0.007468335330486298)]","   category     score
0   Service  0.853610
1  Facility  0.082089
2   Loyalty  0.064301",Positive,"{'Positive': 0.991111695766449, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R51,dinh is a superamazing host,dinh is a superamazing host who accomodated to all our requests.,dinh,superamazing,Service,"[('Service', 0.15243777632713318), ('Facility', 0.13605834543704987), ('Branding', 0.07495433837175369)]","   category     score
0   Service  0.713063
1  Branding  0.236593
2  Facility  0.050344",Positive,"{'Positive': 0.989982545375824, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R51,who accomodated to all our requests,dinh is a superamazing host who accomodated to all our requests.,,,Service,"[('Service', 0.026386067271232605), ('Loyalty', 0.020426474511623383), ('Facility', -8.679134771227837e-05)]","   category     score
0   Service  0.927662
1   Loyalty  0.045048
2  Facility  0.027291",Positive,"{'Positive': 0.9936601519584656, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R52,very good.,very good.,,good,Service,"[('Service', 0.05774358659982681), ('Loyalty', 0.04291031137108803), ('Facility', -0.007468335330486298)]","   category     score
0   Service  0.853610
1  Facility  0.082089
2   Loyalty  0.064301",Positive,"{'Positive': 0.991111695766449, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R52,the host is great.,the host is great.,host,great,Service,"[('Facility', 0.2265913039445877), ('Service', 0.20106451213359833), ('Experience', 0.16160625219345093)]","     category     score
0     Service  0.840390
1  Experience  0.091395
2    Facility  0.068215",Neutral,"{'Neutral': 0.6503193378448486, 'Positive': 0.0, 'Negative': 0.0}"
3000584,9672019_R53,i had a great stay,i had a great stay. the whole renting process was smooth.,,great,Service,"[('Loyalty', 0.18867488205432892), ('Service', 0.1554085612297058), ('Experience', 0.15010283887386322)]","     category     score
0     Service  0.824882
1  Experience  0.095188
2     Loyalty  0.079930",Positive,"{'Positive': 0.9948518872261047, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R53,ac is strong.,ac is strong.,,strong,Service,"[('Facility', 0.046847496181726456), ('Loyalty', 0.026926539838314056), ('Service', 0.012355226092040539)]","   category     score
0   Service  0.831551
1  Facility  0.096966
2   Loyalty  0.071483",Positive,"{'Positive': 0.7006407976150513, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R53,theres all the things you need fridge,"theres all the things you need fridge, microwave, stove, sink, washing drying machine, coffee table, couch and bed.",,,Service,"[('Facility', 0.18807028234004974), ('Service', 0.14659766852855682), ('Amenity', 0.10194653272628784)]","   category     score
0   Service  0.836947
1   Amenity  0.128131
2  Facility  0.034923",Positive,"{'Positive': 0.9933702945709229, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R53,"microwave, stove, sink, washing drying machine, coffee table, couch and bed","theres all the things you need fridge, microwave, stove, sink, washing drying machine, coffee table, couch and bed.","microwave, stove, sink, washing drying machine, coffee table, couch, bed",,Service,"[('Facility', 0.2855997383594513), ('Amenity', 0.13472722470760345), ('Service', 0.10140100866556168)]","   category     score
0   Service  0.811567
1   Amenity  0.122588
2  Facility  0.065845",Neutral,"{'Neutral': 0.9921261072158813, 'Positive': 0.0, 'Negative': 0.0}"
3000584,9672019_R53,good location,"good location, close to everything.",,good,Service,"[('Facility', 0.14184679090976715), ('Service', 0.035290446132421494), ('Amenity', 0.026165908202528954)]","   category     score
0   Service  0.852689
1  Facility  0.076796
2   Amenity  0.070516",Positive,"{'Positive': 0.9777725338935852, 'Negative': 0.0, 'Neutral': 0.0}"
